	group_id	metric_value	users	visits	churn_users	churn_visits	group
2840	16	6377.976	1	4	1	4	B
2841	7	6683.0	1	17	0	8	A
2842	7	8397.0	0	0	0	5	A
2843	5	5582.0	1	10	1	7	A
2844	13	5631.976	0	0	1	7	B
2845	4	6418.0	0	0	1	7	A
2846	13	4668.976	0	0	1	7	B
2847	4	8765.0	1	9	1	9	A
2848	5	5648.0	0	0	1	8	A
2849	13	5982.976	0	0	1	1	B
2850	5	6560.0	1	10	1	6	A
2851	9	8566.976	1	8	1	4	B
2852	16	4425.976	1	1	1	7	B
2853	16	5509.976	0	0	1	6	B
2854	4	5836.0	0	0	0	9	A
2855	9	7203.976	1	12	1	8	B
2856	11	6112.976	0	0	0	8	B
2857	12	7617.976	1	9	1	8	B
2858	3	5824.0	0	0	0	8	A
2859	9	6767.976	0	0	0	9	B
2860	12	6184.976	1	8	1	4	B
2861	5	6762.0	1	11	1	8	A
2862	1	7098.0	1	5	1	5	A
2863	7	3783.0	0	0	0	6	A
2864	14	2522.976	0	0	1	7	B
2865	2	6087.0	0	0	1	9	A
2866	16	5179.976	1	2	1	8	B
2867	8	7761.0	1	0	0	6	A
2868	11	7536.976	0	0	1	9	B
2869	7	6818.0	1	10	1	8	A
2870	7	6500.0	0	0	1	9	A
2871	11	7305.976	0	0	1	9	B
2872	1	4683.0	1	0	0	8	A
2873	10	5546.976	1	17	0	7	B
2874	2	6988.0	0	0	1	5	A
2875	8	5811.0	0	0	1	4	A
2876	11	7911.976	0	0	1	9	B
2877	8	8067.0	0	0	1	6	A
2878	5	6164.0	1	8	1	4	A
2879	6	3504.0	1	29	1	4	A
2880	6	7337.0	0	0	1	9	A
2881	12	4676.976	1	2	0	8	B
2882	16	5958.976	1	0	1	6	B
2883	14	6373.976	0	0	1	2	B
2884	11	6305.976	1	34	0	9	B
2885	12	4410.976	1	5	1	8	B
2886	2	7034.0	1	0	1	7	A
2887	3	7328.0	1	4	0	6	A
2888	15	4722.976	1	5	0	6	B
2889	1	6835.0	0	0	1	9	A
2890	6	5041.0	0	0	1	3	A
2891	5	8015.0	1	1	1	5	A
2892	5	5120.0	1	23	1	7	A
2893	9	6590.976	1	9	1	5	B
2894	15	8053.976	0	0	1	4	B
2895	15	6034.976	1	0	1	5	B
2896	11	5885.976	0	0	0	4	B
2897	8	7194.0	0	0	1	9	A
2898	1	8291.0	0	0	1	2	A
2899	4	6461.0	1	0	1	7	A
2900	14	8453.976	0	0	1	9	B
2901	10	8108.976	0	0	1	8	B
2902	12	5633.976	0	0	1	7	B
2903	15	8575.976	1	3	1	9	B
2904	4	9744.0	0	0	1	6	A
2905	14	9564.976	1	3	1	9	B
2906	5	5136.0	0	0	1	9	A
2907	2	8321.0	1	14	0	5	A
2908	12	8163.976	0	0	1	7	B
2909	10	4717.976	1	8	1	6	B
2910	6	5535.0	1	5	0	9	A
2911	13	8457.976	0	0	1	8	B
2912	10	7863.976	0	0	1	8	B
2913	13	4292.976	1	4	1	3	B
2914	1	7684.0	1	23	1	8	A
2915	14	6830.976	0	0	0	7	B
2916	5	3331.0	0	0	1	8	A
2917	6	4285.0	1	10	1	7	A
2918	16	8662.976	0	0	1	9	B
2919	3	7057.0	1	10	0	4	A
2920	13	7856.976	1	0	1	9	B
2921	14	5669.976	1	5	1	9	B
2922	13	3626.976	0	0	1	6	B
2923	2	9541.0	0	0	1	6	A
2924	7	7655.0	1	7	0	7	A
2925	8	3303.0	0	0	1	8	A
2926	5	2997.0	1	4	1	9	A
2927	13	6189.976	0	0	1	6	B
2928	3	6161.0	1	6	0	7	A
2929	9	5295.976	0	0	0	9	B
2930	15	6711.976	0	0	1	6	B
2931	10	5773.976	0	0	1	9	B
2932	12	7517.976	0	0	1	9	B
2933	7	5504.0	1	48	0	5	A
2934	15	4202.976	0	0	1	8	B
2935	16	4595.976	1	11	1	7	B
2936	11	4690.976	0	0	1	7	B
2937	1	6713.0	0	0	0	9	A
2938	4	5095.0	0	0	1	5	A
2939	1	5378.0	0	0	0	8	A
2940	16	5628.976	0	0	1	6	B
2941	4	4502.0	0	0	0	8	A
2942	9	4940.976	1	21	0	7	B
2943	2	9016.0	1	8	0	3	A
2944	5	8313.0	1	17	1	2	A
2945	13	8307.976	1	1	1	9	B
2946	15	5359.976	1	18	1	9	B
2947	13	8568.976	0	0	1	6	B
2948	3	5779.0	0	0	1	9	A
2949	13	5239.976	0	0	1	4	B
2950	13	4784.976	1	9	1	7	B
2951	13	6594.976	0	0	1	8	B
2952	16	8413.976	1	0	1	6	B
2953	11	8016.976	0	0	0	5	B
2954	15	6422.976	1	26	1	9	B
2955	12	8475.976	0	0	1	9	B
2956	1	5269.0	1	15	0	9	A
2957	10	3989.976	1	6	0	6	B
2958	6	5737.0	1	18	1	8	A
2959	7	2981.0	1	1	1	8	A
2960	10	8669.976	0	0	1	8	B
2961	2	3956.0	1	7	0	6	A
2962	9	4941.976	0	0	0	8	B
2963	4	3576.0	0	0	0	8	A
2964	12	7817.976	0	0	1	2	B
2965	1	5938.0	1	12	0	7	A
2966	13	5363.976	0	0	1	4	B
2967	15	5498.976	1	1	1	9	B
2968	11	8115.976	1	6	0	9	B
2969	11	5250.976	1	3	1	6	B
2970	3	6220.0	1	4	1	7	A
2971	5	6174.0	1	11	1	5	A
2972	12	8881.976	0	0	1	8	B
2973	15	5397.976	0	0	1	8	B
2974	9	4800.976	1	2	1	9	B
2975	1	3673.0	1	22	1	8	A
2976	8	5900.0	0	0	1	6	A
2977	4	5785.0	0	0	0	9	A
2978	4	5072.0	1	8	1	5	A
2979	6	7289.0	1	0	1	8	A
2980	1	7018.0	1	2	1	7	A
2981	10	9083.976	0	0	1	4	B
2982	2	7046.0	1	8	0	9	A
2983	7	8639.0	0	0	0	8	A
2984	3	3483.0	0	0	0	5	A
2985	11	8883.976	0	0	0	7	B
2986	14	8293.976	0	0	1	6	B
2987	13	6253.976	1	5	1	7	B
2988	16	8598.976	1	2	1	9	B
2989	16	7261.976	0	0	1	9	B
2990	8	7949.0	1	1	0	9	A
2991	5	2605.0	0	0	0	2	A
2992	14	3470.976	1	0	0	9	B
2993	11	5760.976	1	12	1	7	B
2994	8	5854.0	0	0	0	3	A
2995	7	9931.0	0	0	1	7	A
2996	6	5211.0	1	16	0	7	A
2997	4	3749.0	1	17	1	5	A
2998	8	6356.0	1	5	0	5	A
2999	9	6087.976	0	0	1	9	B
3000	1	2612.0	0	0	1	8	A
3001	9	7012.976	0	0	1	9	B
3002	14	7768.976	0	0	0	8	B
3003	16	6766.976	0	0	1	9	B
3004	4	6324.0	1	1	0	9	A
3005	9	9026.976	1	12	1	9	B
3006	12	5400.976	0	0	1	9	B
3007	12	4172.976	1	11	1	9	B
3008	14	5903.976	1	17	0	6	B
3009	4	6060.0	0	0	1	9	A
3010	10	8135.976	1	17	1	9	B
3011	16	6953.976	1	25	0	7	B
3012	6	6753.0	0	0	0	8	A
3013	5	6508.0	1	0	1	9	A
3014	4	8587.0	1	1	0	9	A
3015	6	6008.0	1	20	0	9	A
3016	9	7061.976	0	0	1	9	B
3017	5	4540.0	1	42	1	5	A
3018	14	8138.976	0	0	0	2	B
3019	10	8479.976	0	0	1	6	B
3020	11	5889.976	0	0	1	6	B
3021	3	6551.0	1	4	1	7	A
3022	9	5529.976	1	1	1	7	B
3023	4	6972.0	0	0	1	7	A
3024	7	7547.0	0	0	1	4	A
3025	7	2858.0	0	0	0	8	A
3026	6	4724.0	1	31	1	8	A
3027	7	7128.0	1	5	0	7	A
3028	15	4465.976	1	3	1	8	B
3029	3	4715.0	0	0	1	8	A
3030	8	7304.0	1	25	1	9	A
3031	11	9995.976	0	0	1	9	B
3032	15	6000.976	0	0	1	9	B
3033	14	6688.976	1	0	1	9	B
3034	12	8361.976	1	8	0	4	B
3035	8	5262.0	0	0	1	2	A
3036	2	8039.0	0	0	0	4	A
3037	7	7215.0	0	0	0	5	A
3038	5	4663.0	1	0	1	7	A
3039	12	5074.976	0	0	1	4	B
3040	8	4546.0	0	0	1	8	A
3041	12	8050.976	0	0	1	9	B
3042	15	6218.976	1	9	1	7	B
3043	9	8254.976	0	0	0	7	B
3044	6	6236.0	1	2	0	9	A
3045	7	8209.0	0	0	1	9	A
3046	16	6774.976	1	33	1	5	B
3047	8	5310.0	1	25	0	6	A
3048	5	6188.0	1	14	1	7	A
3049	14	7147.976	1	1	1	8	B
3050	6	3698.0	0	0	0	4	A
3051	14	4564.976	0	0	0	7	B
3052	8	6374.0	0	0	0	9	A
3053	14	8393.976	1	13	0	8	B
3054	13	6817.976	0	0	0	7	B
3055	5	8235.0	1	3	1	9	A
3056	10	4371.976	0	0	1	8	B
3057	8	5633.0	1	43	1	8	A
3058	10	3723.976	1	28	1	9	B
3059	9	8291.976	1	3	1	4	B
3060	15	3797.976	0	0	1	6	B
3061	11	7846.976	0	0	1	7	B
3062	11	4847.976	0	0	1	9	B
3063	12	7782.976	1	10	1	6	B
3064	3	5276.0	0	0	1	2	A
3065	4	4024.0	0	0	1	8	A
3066	6	5902.0	0	0	1	2	A
3067	11	3353.976	0	0	1	9	B
3068	12	8582.976	1	0	0	8	B
3069	10	9572.976	0	0	1	9	B
3070	16	7013.976	1	5	1	8	B
3071	8	4459.0	1	4	0	6	A
3072	9	6727.976	1	27	0	8	B
3073	14	9529.976	0	0	0	8	B
3074	9	3158.976	1	25	0	9	B
3075	3	6779.0	0	0	0	9	A
3076	6	4702.0	1	7	0	8	A
3077	13	7237.976	0	0	1	7	B
3078	10	5508.976	0	0	1	6	B
3079	13	6048.976	1	5	1	9	B
3080	6	7115.0	0	0	0	4	A
3081	14	4482.976	0	0	1	6	B
3082	1	3239.0	1	8	0	5	A
3083	13	7962.976	1	17	1	7	B
3084	14	9422.976	1	10	1	8	B
3085	7	7399.0	0	0	1	3	A
3086	2	4846.0	0	0	0	5	A
3087	1	4633.0	0	0	1	5	A
3088	8	4497.0	1	6	0	9	A
3089	16	6278.976	1	3	1	6	B
3090	8	6366.0	0	0	0	8	A
3091	13	6561.976	0	0	1	5	B
3092	2	7145.0	0	0	0	9	A
3093	5	5891.0	0	0	1	8	A
3094	10	4900.976	0	0	1	8	B
3095	2	1343.0	1	45	1	7	A
3096	3	7438.0	0	0	1	9	A
3097	8	3822.0	1	3	0	8	A
3098	10	3229.976	1	2	1	8	B
3099	11	5878.976	1	4	1	7	B
3100	15	6095.976	1	1	0	3	B
3101	2	5418.0	0	0	0	9	A
3102	4	6049.0	0	0	0	7	A
3103	7	3696.0	0	0	0	8	A
3104	2	7493.0	1	16	1	4	A
3105	3	5270.0	1	4	1	8	A
3106	9	4697.976	1	16	1	9	B
3107	12	5923.976	1	3	1	8	B
3108	7	7322.0	1	8	1	8	A
3109	9	4888.976	0	0	1	8	B
3110	3	7915.0	0	0	1	9	A
3111	4	5664.0	0	0	1	7	A
3112	6	7863.0	1	22	1	9	A
3113	3	4900.0	0	0	1	8	A
3114	5	8496.0	0	0	0	4	A
3115	4	3038.0	1	4	0	9	A
3116	9	8515.976	1	2	1	9	B
3117	16	7168.976	1	2	1	7	B
3118	14	5874.976	1	12	1	9	B
3119	13	5564.976	1	1	0	6	B
3120	7	8710.0	0	0	0	4	A
3121	16	7039.976	1	0	1	9	B
3122	4	6165.0	0	0	1	9	A
3123	1	7981.0	1	1	0	9	A
3124	11	7968.976	0	0	1	9	B
3125	13	7077.976	0	0	0	7	B
3126	14	6614.976	1	10	1	5	B
3127	3	6119.0	0	0	0	9	A
3128	14	7287.976	0	0	0	7	B
3129	7	8665.0	1	1	0	2	A
3130	9	6896.976	0	0	1	6	B
3131	8	7479.0	0	0	1	8	A
3132	12	7143.976	1	3	0	7	B
3133	6	6779.0	0	0	1	9	A
3134	16	9163.976	0	0	1	6	B
3135	16	9416.976	0	0	1	2	B
3136	16	8021.976	1	14	1	8	B
3137	1	7599.0	0	0	1	9	A
3138	2	6686.0	1	14	0	8	A
3139	7	7938.0	0	0	0	9	A
3140	3	4350.0	1	21	1	9	A
3141	5	7431.0	1	2	1	8	A
3142	5	5605.0	0	0	0	9	A
3143	11	7981.976	1	21	1	4	B
3144	12	6599.976	1	6	1	5	B
3145	8	8513.0	1	10	0	9	A
3146	13	5303.976	0	0	1	1	B
3147	10	7260.976	0	0	1	5	B
3148	14	4323.976	1	23	1	9	B
3149	1	7738.0	0	0	0	7	A
3150	16	7633.976	0	0	0	8	B
3151	1	8275.0	0	0	0	9	A
3152	3	8082.0	0	0	1	8	A
3153	10	3746.976	1	1	1	6	B
3154	8	3993.0	0	0	1	6	A
3155	3	4668.0	0	0	0	9	A
3156	11	5521.976	1	7	1	8	B
3157	3	3424.0	1	6	0	9	A
3158	2	6784.0	1	5	1	8	A
3159	14	5529.976	0	0	0	2	B
3160	11	5751.976	1	6	1	9	B
3161	12	8398.976	1	24	1	7	B
3162	14	8000.976	1	5	0	6	B
3163	10	8104.976	1	9	0	8	B
3164	2	5802.0	1	17	1	2	A
3165	7	6834.0	0	0	1	8	A
3166	9	8744.976	0	0	1	9	B
3167	3	4579.0	1	12	1	5	A
3168	9	8942.976	0	0	1	9	B
3169	13	5956.976	0	0	0	6	B
3170	7	5322.0	1	6	1	9	A
3171	14	4900.976	0	0	1	6	B
3172	7	7570.0	1	15	0	9	A
3173	15	4321.976	1	18	1	4	B
3174	1	6075.0	0	0	0	9	A
3175	15	6767.976	0	0	1	9	B
3176	5	4838.0	1	7	0	6	A
3177	1	4860.0	0	0	0	9	A
3178	1	7455.0	0	0	1	6	A
3179	16	5640.976	0	0	1	9	B
3180	5	4977.0	1	16	0	8	A
3181	4	7358.0	0	0	0	9	A
3182	3	7058.0	1	11	0	5	A
3183	14	7848.976	0	0	1	7	B
3184	15	6548.976	0	0	1	1	B
3185	7	6015.0	1	26	1	7	A
3186	14	5714.976	0	0	0	6	B
3187	5	7053.0	1	9	1	9	A
3188	4	4200.0	1	15	1	8	A
3189	10	5331.976	1	8	0	8	B
3190	12	3376.976	0	0	1	9	B
3191	16	9287.976	0	0	1	7	B
3192	3	5238.0	0	0	0	9	A
3193	8	6109.0	0	0	0	9	A
3194	16	5844.976	1	10	1	4	B
3195	8	7218.0	1	8	1	5	A
3196	9	5498.976	1	5	1	9	B
3197	12	6523.976	0	0	1	8	B
3198	14	4599.976	1	0	0	6	B
3199	3	7318.0	0	0	0	9	A
3200	3	3157.0	0	0	0	7	A
3201	4	6189.0	1	6	1	6	A
3202	2	5348.0	0	0	1	6	A
3203	3	3946.0	1	5	0	7	A
3204	10	7241.976	0	0	1	9	B
3205	14	8578.976	0	0	1	9	B
3206	15	4468.976	1	6	0	9	B
3207	9	7057.976	0	0	1	4	B
3208	3	5021.0	0	0	1	9	A
3209	8	6176.0	0	0	0	7	A
3210	4	8900.0	1	1	1	9	A
3211	9	8678.976	0	0	0	8	B
3212	2	7479.0	1	3	1	6	A
3213	10	7571.976	0	0	1	8	B
3214	13	6001.976	0	0	1	8	B
3215	2	4721.0	1	2	0	9	A
3216	12	6744.976	0	0	1	9	B
3217	10	5932.976	0	0	0	5	B
3218	14	7035.976	0	0	1	7	B
3219	10	7439.976	0	0	1	5	B
3220	15	8440.976	0	0	1	9	B
3221	1	8711.0	1	0	0	8	A
3222	13	8724.976	0	0	0	9	B
3223	16	5483.976	0	0	0	7	B
3224	7	7178.0	0	0	1	7	A
3225	11	7064.976	1	5	1	9	B
3226	8	2121.0	0	0	0	9	A
3227	16	9846.976	0	0	1	6	B
3228	13	6673.976	1	8	0	8	B
3229	13	9276.976	0	0	1	8	B
3230	9	4672.976	0	0	1	5	B
3231	3	7674.0	1	9	1	1	A
3232	11	8488.976	1	39	1	5	B
3233	15	3880.976	0	0	0	5	B
3234	15	5899.976	1	12	1	4	B
3235	2	5585.0	1	5	0	7	A
3236	9	8655.976	0	0	1	6	B
3237	5	7433.0	1	9	1	5	A
3238	12	7102.976	0	0	1	7	B
3239	1	5107.0	0	0	0	2	A
3240	10	7668.976	1	1	1	8	B
3241	1	5662.0	1	2	0	1	A
3242	16	8028.976	1	8	1	9	B
3243	6	7176.0	0	0	0	6	A
3244	16	5538.976	0	0	1	8	B
3245	1	8917.0	0	0	1	7	A
3246	5	7756.0	1	26	1	6	A
3247	1	9052.0	1	19	1	2	A
3248	4	4835.0	1	3	0	8	A
3249	4	7628.0	1	2	0	5	A
3250	7	6177.0	0	0	1	3	A
3251	8	4074.0	0	0	0	9	A
3252	1	3727.0	1	8	0	4	A
3253	12	8158.976	0	0	0	9	B
3254	3	6642.0	0	0	0	8	A
3255	12	9872.976	0	0	1	9	B
3256	1	6334.0	1	0	1	7	A
3257	2	8275.0	0	0	1	4	A
3258	16	4468.976	0	0	0	7	B
3259	8	5550.0	0	0	0	9	A
3260	8	5034.0	1	2	1	7	A
3261	6	7411.0	1	11	0	7	A
3262	16	4257.976	0	0	1	9	B
3263	4	5241.0	1	5	0	7	A
3264	3	8639.0	1	7	1	9	A
3265	12	6029.976	1	6	1	2	B
3266	10	5499.976	0	0	1	6	B
3267	13	5548.976	1	0	1	2	B
3268	16	6817.976	1	9	1	6	B
3269	5	4756.0	1	0	0	8	A
3270	5	9055.0	1	5	1	6	A
3271	14	9288.976	0	0	0	5	B
3272	16	8291.976	0	0	1	8	B
3273	14	5913.976	1	5	1	8	B
3274	5	3776.0	0	0	0	3	A
3275	7	5653.0	1	22	0	4	A
3276	4	6851.0	1	8	0	8	A
3277	11	5869.976	0	0	1	2	B
3278	8	8393.0	0	0	0	7	A
3279	13	6547.976	0	0	1	7	B
3280	8	6571.0	1	16	0	7	A
3281	2	9100.0	0	0	1	7	A
3282	15	4323.976	0	0	1	9	B
3283	5	4815.0	1	17	0	4	A
3284	7	3990.0	1	3	1	5	A
3285	14	5367.976	1	11	1	8	B
3286	13	4184.976	1	3	0	6	B
3287	10	9289.976	1	12	1	8	B
3288	3	5722.0	1	10	1	9	A
3289	9	4158.976	1	8	1	9	B
3290	5	7025.0	0	0	0	6	A
3291	2	8131.0	0	0	1	7	A
3292	11	6343.976	0	0	0	7	B
3293	1	4981.0	0	0	1	4	A
3294	6	6941.0	0	0	0	7	A
3295	14	3868.976	0	0	1	2	B
3296	13	5011.976	1	12	1	8	B
3297	1	7516.0	0	0	0	9	A
3298	6	4557.0	0	0	1	7	A
3299	1	3381.0	0	0	0	4	A
3300	9	9130.976	0	0	1	7	B
3301	7	8186.0	1	2	0	3	A
3302	10	3568.976	0	0	1	7	B
3303	15	5179.976	0	0	1	9	B
3304	13	5047.976	0	0	1	4	B
3305	12	7723.976	0	0	1	7	B
3306	1	4672.0	1	11	0	7	A
3307	8	3719.0	0	0	0	9	A
3308	13	4313.976	0	0	1	8	B
3309	12	5891.976	0	0	1	7	B
3310	10	7075.976	1	3	1	7	B
3311	16	6504.976	0	0	1	7	B
3312	16	4307.976	0	0	0	5	B
3313	16	3744.976	0	0	1	8	B
3314	12	8831.976	0	0	1	6	B
3315	16	5282.976	0	0	1	4	B
3316	16	8352.976	1	7	1	9	B
3317	2	8026.0	1	11	0	7	A
3318	6	7158.0	0	0	0	4	A
3319	11	5392.976	1	3	0	6	B
3320	11	5014.976	1	27	0	7	B
3321	10	8640.976	1	16	1	6	B
3322	1	7468.0	0	0	0	7	A
3323	4	7066.0	0	0	1	8	A
3324	5	8162.0	1	0	1	9	A
3325	15	7917.976	0	0	1	6	B
3326	12	5332.976	1	5	0	9	B
3327	8	7965.0	1	1	0	7	A
3328	5	7482.0	0	0	1	8	A
3329	2	8864.0	0	0	1	8	A
3330	11	8079.976	0	0	0	9	B
3331	4	3630.0	0	0	1	7	A
3332	9	4130.976	1	0	1	6	B
3333	8	5843.0	0	0	0	5	A
3334	13	4497.976	0	0	1	6	B
3335	11	3121.976	0	0	1	6	B
3336	11	9352.976	1	3	1	9	B
3337	3	7577.0	0	0	1	4	A
3338	15	8292.976	0	0	0	8	B
3339	2	7230.0	0	0	0	6	A
3340	2	7688.0	0	0	0	8	A
3341	9	8439.976	0	0	1	9	B
3342	8	1468.0	0	0	0	4	A
3343	10	5318.976	0	0	1	9	B
3344	9	6095.976	0	0	1	9	B
3345	13	7608.976	0	0	1	9	B
3346	7	5640.0	0	0	0	8	A
3347	14	7853.976	0	0	1	9	B
3348	8	2723.0	0	0	1	7	A
3349	15	7322.976	1	9	1	5	B
3350	2	9022.0	1	6	1	8	A
3351	3	6719.0	0	0	1	9	A
3352	1	4860.0	1	20	0	8	A
3353	8	5019.0	0	0	1	8	A
3354	15	2490.976	1	2	1	7	B
3355	13	8206.976	1	24	0	6	B
3356	5	3348.0	0	0	1	9	A
3357	1	6760.0	1	12	1	6	A
3358	1	7308.0	0	0	1	5	A
3359	11	6757.976	0	0	1	8	B
3360	3	7965.0	0	0	0	9	A
3361	4	8727.0	0	0	1	9	A
3362	16	7618.976	1	1	1	9	B
3363	9	4837.976	1	10	1	8	B
3364	7	4951.0	1	6	1	5	A
3365	16	7533.976	0	0	1	8	B
3366	5	3653.0	0	0	1	8	A
3367	14	4401.976	1	39	1	8	B
3368	15	7780.976	0	0	1	9	B
3369	10	4733.976	0	0	1	7	B
3370	10	7233.976	1	8	1	8	B
3371	12	5606.976	1	18	1	8	B
3372	9	8923.976	1	1	1	9	B
3373	6	8447.0	1	6	1	5	A
3374	4	5487.0	0	0	0	7	A
3375	15	3420.976	0	0	1	7	B
3376	7	4536.0	1	0	1	6	A
3377	3	5929.0	0	0	1	8	A
3378	12	6402.976	1	4	1	5	B
3379	3	3162.0	0	0	1	9	A
3380	6	4884.0	1	2	1	6	A
3381	16	3882.976	0	0	1	8	B
3382	10	8309.976	1	2	1	8	B
3383	7	8749.0	1	4	1	8	A
3384	11	5851.976	1	0	1	4	B
3385	9	3107.976	0	0	1	7	B
3386	14	8882.976	0	0	1	7	B
3387	5	6047.0	0	0	1	7	A
3388	7	3946.0	0	0	1	9	A
3389	6	7501.0	1	5	0	8	A
3390	11	6318.976	0	0	1	3	B
3391	9	6878.976	0	0	1	9	B
3392	2	6244.0	1	28	1	3	A
3393	11	7662.976	1	9	1	9	B
3394	7	4152.0	1	4	0	7	A
3395	1	3937.0	0	0	0	9	A
3396	7	4443.0	0	0	1	9	A
3397	12	7225.976	0	0	0	8	B
3398	14	3452.976	0	0	1	9	B
3399	14	8679.976	1	0	1	9	B
3400	11	7587.976	1	46	1	2	B
3401	13	3676.976	1	1	1	7	B
3402	14	5033.976	1	14	1	4	B
3403	12	6882.976	1	1	0	6	B
3404	8	3135.0	1	12	1	9	A
3405	6	7538.0	1	33	0	9	A
3406	1	2546.0	0	0	0	9	A
3407	5	6100.0	1	3	0	6	A
3408	3	5429.0	0	0	0	5	A
3409	2	5960.0	0	0	0	9	A
3410	16	7864.976	1	2	1	6	B
3411	12	7884.976	0	0	0	8	B
3412	8	6898.0	0	0	0	3	A
3413	7	5516.0	1	0	1	6	A
3414	8	4017.0	1	3	0	8	A
3415	1	5058.0	1	26	1	3	A
3416	6	5844.0	1	6	1	8	A
3417	11	6311.976	1	10	0	9	B
3418	7	8359.0	1	1	1	3	A
3419	12	5320.976	0	0	1	5	B
3420	13	5177.976	0	0	0	9	B
3421	5	8525.0	1	2	1	3	A
3422	12	9272.976	1	1	1	6	B
3423	5	7116.0	1	26	1	7	A
3424	13	9136.976	1	23	1	9	B
3425	12	3931.976	1	0	1	4	B
3426	7	6559.0	0	0	0	6	A
3427	12	8968.976	1	70	1	7	B
3428	7	5593.0	1	7	0	7	A
3429	1	6487.0	0	0	1	6	A
3430	15	5042.976	1	21	1	8	B
3431	7	7093.0	0	0	1	8	A
3432	10	6239.976	1	44	1	9	B
3433	11	5390.976	1	29	1	9	B
3434	11	6443.976	1	10	0	9	B
3435	14	3714.976	0	0	1	6	B
3436	13	8769.976	1	7	1	9	B
3437	13	8618.976	1	11	1	6	B
3438	15	8668.976	1	9	1	8	B
3439	2	3216.0	1	9	0	5	A
3440	12	7917.976	1	0	1	4	B
3441	12	7656.976	0	0	1	8	B
3442	1	5848.0	1	8	0	7	A
3443	5	5378.0	1	28	0	9	A
3444	15	7745.976	0	0	1	7	B
3445	5	5861.0	0	0	0	9	A
3446	9	5799.976	0	0	1	5	B
3447	14	6033.976	1	2	1	7	B
3448	13	6042.976	1	3	0	6	B
3449	7	6018.0	1	9	1	9	A
3450	1	6880.0	0	0	0	9	A
3451	8	6758.0	0	0	0	7	A
3452	5	4282.0	1	11	0	7	A
3453	5	9193.0	0	0	0	8	A
3454	7	6142.0	0	0	0	8	A
3455	13	5533.976	0	0	1	8	B
3456	2	5317.0	0	0	0	5	A
3457	14	7202.976	1	6	0	8	B
3458	16	4802.976	0	0	1	7	B
3459	8	4650.0	0	0	1	7	A
3460	13	8102.976	0	0	1	8	B
3461	13	7030.976	0	0	1	6	B
3462	14	7984.976	0	0	0	8	B
3463	16	5919.976	0	0	1	9	B
3464	9	4412.976	0	0	0	7	B
3465	7	3878.0	1	1	0	6	A
3466	7	7950.0	0	0	0	9	A
3467	13	6136.976	1	5	1	9	B
3468	9	10008.976	1	16	1	4	B
3469	9	4652.976	0	0	1	8	B
3470	10	7986.976	0	0	1	6	B
3471	16	5497.976	1	0	1	9	B
3472	3	5671.0	0	0	0	7	A
3473	15	6082.976	1	35	1	9	B
3474	14	8674.976	0	0	1	6	B
3475	10	6908.976	1	3	1	4	B
3476	15	10309.976	1	7	0	8	B
3477	7	7946.0	0	0	1	8	A
3478	2	7364.0	1	14	0	7	A
3479	7	6803.0	0	0	1	7	A
3480	4	5391.0	0	0	0	6	A
3481	14	5771.976	1	0	0	6	B
3482	1	5601.0	0	0	1	5	A
3483	5	8362.0	1	30	1	5	A
3484	1	7602.0	1	5	1	4	A
3485	12	3635.976	0	0	1	5	B
3486	15	5402.976	1	7	1	6	B
3487	10	5760.976	1	5	1	8	B
3488	11	8372.976	1	12	0	5	B
3489	16	3712.976	0	0	1	8	B
3490	3	2373.0	1	3	1	9	A
3491	14	9075.976	0	0	1	8	B
3492	13	7761.976	1	2	0	7	B
3493	5	9279.0	1	2	1	5	A
3494	15	4459.976	0	0	1	8	B
3495	8	6857.0	0	0	0	8	A
3496	13	4795.976	0	0	1	8	B
3497	9	8881.976	0	0	0	5	B
3498	16	3676.976	0	0	1	8	B
3499	8	6633.0	1	13	1	8	A
3500	7	5015.0	1	4	0	4	A
3501	10	7981.976	0	0	1	8	B
3502	4	3482.0	1	3	0	7	A
3503	7	6885.0	0	0	1	9	A
3504	12	4796.976	0	0	1	1	B
3505	12	6535.976	0	0	1	9	B
3506	7	7746.0	0	0	0	6	A
3507	6	2760.0	1	42	0	7	A
3508	5	2204.0	1	0	0	6	A
3509	6	6680.0	1	3	1	5	A
3510	9	4885.976	0	0	1	8	B
3511	14	8171.976	1	2	1	5	B
3512	13	4960.976	1	2	1	9	B
3513	14	3458.976	1	10	1	9	B
3514	15	5791.976	0	0	1	4	B
3515	7	6618.0	1	18	0	8	A
3516	3	4881.0	1	31	0	9	A
3517	10	5443.976	1	13	1	5	B
3518	4	3673.0	0	0	1	4	A
3519	3	4757.0	1	25	1	3	A
3520	2	8094.0	1	1	0	9	A
3521	6	4651.0	1	6	1	9	A
3522	2	7860.0	0	0	0	6	A
3523	13	5150.976	1	37	1	5	B
3524	7	3899.0	0	0	0	7	A
3525	15	4867.976	0	0	1	6	B
3526	16	3417.976	1	25	0	6	B
3527	8	6247.0	1	28	0	7	A
3528	14	8045.976	0	0	1	7	B
3529	7	3867.0	1	3	1	6	A
3530	1	6963.0	0	0	1	7	A
3531	16	7301.976	0	0	1	9	B
3532	7	4961.0	0	0	0	7	A
3533	3	6735.0	0	0	1	5	A
3534	6	9041.0	1	2	0	3	A
3535	13	3707.976	0	0	1	9	B
3536	3	8223.0	1	6	0	8	A
3537	16	7344.976	1	16	1	7	B
